-4.2639117e+02	3.4834674e+02	-4.0925385e+02	3.7628293e+02	1.0386396e+03	-2.4841042e+02	3.2850134e+02	4.0032480e+02	1.6539746e+02	-6.5369020e+00	-1.1056486e+03	1.3234558e+03	9.3437817e+02	-3.3492298e+01	1.3198036e+03	1.2122671e+03	-3.8740189e+02	-5.4435083e+02	-4.4005692e+02	3.0677854e+03
4.3430704e+02	1.0116808e+02	-4.0626862e+02	2.6674506e+02	1.0914700e+02	7.7320526e+01	8.2548322e+02	5.5372974e+02	-4.5520792e+02	-5.5523425e+02	-3.7897073e+02	5.0456882e+02	1.7199263e+01	-5.2906219e+02	4.4290729e+02	-7.8178094e+02	4.9209408e+01	-1.2672067e+03	-2.8194873e+02	-2.8478601e+01
9.2091423e+01	2.2144472e+02	2.2544621e+02	7.7471703e+01	1.2732806e+02	2.3571016e+02	3.0686127e+02	7.4819604e+02	1.9953545e+02	-1.0826256e+03	7.7087280e+01	9.1965375e+02	-3.5404910e+02	-8.0943439e+02	1.0872417e+03	-4.4667130e+02	-3.9271909e+02	-7.6501782e+02	7.1906555e+02	1.7416638e+02
-6.6518872e+02	1.4010272e+02	3.0257184e+02	5.9531586e+01	5.5809795e+01	2.5033464e+01	-8.8327843e+01	4.1765271e+02	-4.3702890e+02	-4.5918732e+02	-5.1581415e+02	1.1324248e+03	3.7443524e+02	-4.2567908e+02	1.3165144e+03	4.5302234e+02	-5.6990393e+02	1.8888014e+02	-1.1551843e+03	3.0016130e+03
1.1956041e+02	8.5576103e+01	-1.2648568e+02	2.4395996e+02	2.4415752e+02	-3.0529787e+01	8.5962598e+02	6.1910321e+02	-6.8202393e+02	-4.9249527e+02	-5.3170880e+02	9.8781055e+02	-1.1980723e+02	-5.7443304e+02	8.2269324e+02	3.0738894e+01	-8.1568146e+02	-1.1764324e+03	3.1591376e+02	1.9835262e+02
1.1258653e+02	2.1328348e+02	-1.6007909e+02	2.9101880e+02	2.7224457e+02	-6.5160423e+01	9.3474548e+02	6.6673950e+02	-7.3484784e+02	-4.0517737e+02	-5.1591528e+02	8.5179755e+02	-2.1735493e+02	-4.7086499e+02	5.9148456e+02	-8.7394806e+01	-6.5786261e+02	-1.3372147e+03	1.6199284e+02	1.6758701e+02
-2.8588367e+02	-1.2386659e+02	6.0201588e+01	2.8939526e+02	-3.9866760e+01	-8.8308588e+02	-1.9152655e+02	1.2694198e+02	3.2023465e+02	-5.7559680e+02	-1.1363334e+03	1.4729313e+03	3.1315289e+02	-8.0084485e+02	1.0470558e+03	-2.4259805e+02	1.4773846e+02	-1.5131172e+02	-8.3187927e+02	-2.6927864e+03
1.8989264e+02	-1.6103539e+02	9.7097099e+01	-4.6030161e+02	1.0134709e+02	6.0973515e+01	-2.5142957e+02	4.6733014e+02	1.8185471e+02	-1.0163959e+03	2.4820621e+02	9.8787073e+02	2.7226462e+02	-4.2183224e+02	4.4304031e+02	-7.3941687e+02	-2.1801437e+02	-6.2450543e+02	1.1832181e+03	5.0211847e+02
5.1459446e+01	-2.2938894e+01	-5.7009521e+02	-3.9536212e+02	4.4944618e+01	-8.2222153e+01	-4.5051941e+02	7.6068031e+01	7.2282007e+02	-8.7193134e+02	6.6654181e+02	1.6731299e+03	4.0000272e+02	-1.8240701e+02	8.5889069e+02	-1.1705080e+02	4.1903625e+02	-1.0948625e+02	1.5778534e+03	5.6656885e+02
-1.7945193e+02	-1.9013069e+02	1.3775052e+01	1.3976215e+02	3.5063117e+00	-9.0599658e+02	-1.3076045e+02	-1.8138658e+02	-8.4534808e+02	-1.2786720e+03	-2.5354314e+02	5.5013599e+02	-1.9079448e+02	-1.7756519e+02	8.8486359e+01	3.6206149e+02	-1.1198025e+03	-4.1716907e+02	1.8622578e+01	-7.4121716e+02
6.4134137e+02	-2.5078346e+02	1.4274454e+02	4.3525406e+02	1.2052474e+03	8.8552170e+00	-2.7166638e+02	8.9660059e+02	5.0553552e+02	-5.4028278e+02	4.1599734e+02	8.8108160e+02	-9.9557166e+02	-1.2868620e+02	2.6772693e+02	-1.0802246e+03	1.2789882e+03	-5.4669006e+02	8.2138708e+02	1.1577455e+03
1.9745116e+02	-1.3631160e+00	-1.4231679e+02	-3.0910669e+02	4.1291928e+02	-7.8593451e+02	-1.6175182e+02	-2.6780099e+02	3.8788654e+02	4.4981601e+02	-3.4391903e+01	-5.7363715e+02	-3.2195886e+02	-6.8314313e+02	1.5186502e+02	-1.0903616e+03	7.7525281e+02	1.5424716e+03	2.5399878e+02	5.3374109e+02
9.5748108e+02	-6.9526190e+02	-9.2630023e+02	5.0911383e+02	-8.7131616e+02	6.9289386e+02	8.3386224e+02	2.1525076e+01	-1.2311345e+03	4.8868735e+02	5.7925366e+02	-4.2580069e+02	1.2690541e+03	-1.7462480e+03	2.4694478e+03	-6.3786083e+01	1.3331572e+03	-4.4230209e+02	1.0577484e+03	-2.0541907e+02
-5.4771295e+02	1.9736821e+02	2.2852768e+02	2.8781021e+02	-3.0738766e+01	-3.2885287e+02	2.0589870e+02	-4.0479852e+02	8.3299475e+02	-1.2257645e+02	1.8120714e+03	-4.0890128e+02	-2.6222637e+01	-5.3613831e+02	1.4950391e+03	9.9350075e+01	-6.6725121e+01	5.4058929e+02	2.1953621e+03	1.9100106e+03
-5.7624854e+02	-2.3788786e+02	-1.8185616e+02	-1.7554840e+02	-4.6533658e+02	-2.9945255e+02	3.8890373e+01	-2.6076279e+02	1.9990244e+02	-5.3908634e+01	3.7109915e+02	-4.3155963e+02	7.2846150e+00	1.1041175e+02	6.2415936e+02	-6.7771393e+02	9.5571228e+01	1.8806080e+03	-7.0914423e+02	4.5704239e+02
-2.0021475e+02	-1.6516595e+02	7.6279053e+01	-3.2080563e+02	2.3765999e+01	-1.1146983e+02	5.1578790e+02	-8.7004810e+02	-9.6243027e+01	-9.8338966e+01	1.0835939e+03	-6.3890344e+02	5.8993848e+02	-3.1602454e+02	1.1544231e+03	-6.0409081e+01	-5.0191089e+02	1.7672278e+02	2.0793296e+03	2.3430830e+03
-2.7195880e+02	-1.4769557e+02	-5.0905972e+01	-3.7486661e+02	9.5975471e+01	-1.5372069e+02	4.3262384e+02	-1.0482936e+03	1.4812799e+02	-4.6017342e+01	1.2008905e+03	-3.9065582e+02	5.5907513e+02	-3.4411795e+02	1.2761860e+03	-3.5604618e+01	-5.0134589e+02	4.1495508e+02	2.2410693e+03	2.3597817e+03
1.9590240e+02	9.9888281e+02	-1.1412454e+02	-3.0220712e+02	4.5687088e+02	1.8937332e+01	9.4987587e+01	-3.9862262e+02	-5.0581595e+02	1.1049541e+03	1.4581025e+03	2.4115775e+02	-6.2285755e+01	1.4694585e+02	1.2970737e+03	-1.1515925e+03	1.6141914e+02	2.1579268e+03	-1.4421038e+03	-5.5648594e+03
-1.1179408e+02	-6.4028702e+01	5.8330524e+01	-6.9537148e+01	1.5860549e+01	2.2068470e+01	6.1750824e+02	-5.5607208e+02	-3.4732434e+02	-1.6545680e+02	6.8486353e+02	-6.7999542e+02	-3.4603922e+02	-5.2212543e+02	1.0735902e+03	-2.5141444e+02	-9.8795453e+02	1.7792334e+02	1.4889949e+03	2.1990076e+03
-2.9790628e+02	-4.6245853e+02	5.2910549e+01	1.3638142e+02	4.1880374e+02	-5.6994366e+02	3.6607416e+02	-6.3709772e+02	8.3934258e+01	2.5303409e+02	1.3969805e+03	-5.4713489e+02	2.0340883e+02	-1.8904565e+02	1.0070714e+03	-9.7805984e+01	3.7308597e+02	3.8114032e+02	2.1764082e+03	2.2395752e+03
3.1792828e+02	3.4982891e+01	5.4030884e+02	-1.7247496e+02	1.3588873e+02	-9.4312146e+02	3.4784808e+02	-1.4213610e+03	-8.1885583e+02	-9.6488269e+02	3.0509131e+02	-9.9694977e+02	-1.9714371e+02	-5.0409671e+02	-3.4792386e+02	2.9189462e+02	-1.3437939e+03	4.9628943e+02	1.1870337e+03	1.3981636e+03
2.5918047e+01	-3.4517618e+02	1.6861249e+02	1.0752726e+03	9.3986334e+02	-3.9468356e+02	3.0599075e+02	-8.5208252e+01	3.1043869e+02	2.8422827e+02	1.4007502e+03	-5.5976654e+02	-6.7016577e+02	-3.4972488e+02	3.0317526e+02	-8.2948645e+02	1.0757579e+03	1.6660452e+02	1.3286294e+03	2.5675500e+03
4.4349158e+02	1.4047925e+02	-6.5222937e+02	6.5639023e+01	7.3937958e+02	2.6094049e+02	-3.0006186e+02	1.4161595e+02	7.7672772e+02	-6.8173840e+02	-4.6883316e+02	-6.5742203e+01	7.0226569e+02	5.3368866e+02	6.4551831e+02	2.0467717e+03	-6.6690186e+02	2.5651169e+03	4.5461334e+01	-3.5452670e+02
7.8301208e+02	-8.7674707e+02	-2.2368568e+02	-1.6977905e+01	-4.1388678e+02	6.1296558e+02	2.0758130e+02	7.7492572e+02	-2.1527928e+02	-3.9803131e+02	-2.8167841e+02	-6.0616211e+02	4.4644722e+01	1.1586255e+02	1.0841047e+01	7.5185980e+02	5.7652338e+02	1.9639879e+03	6.7572150e+02	-1.2179172e+03
-2.3018488e+02	7.4678870e+02	-8.4054987e+02	-1.8539236e+02	-3.5143420e+02	7.5067108e+02	3.3361020e+02	-1.1153137e+02	9.8116034e+02	-1.1515021e+03	6.0533228e+02	6.2711121e+02	-3.6373651e+02	1.7321312e+03	5.8799170e+02	1.4678892e+03	2.5701923e+02	2.6400032e+03	5.3832922e+02	-1.3793055e+03
4.5690308e+02	3.1154782e+02	4.5813107e+01	5.3014038e+02	1.4133975e+02	-4.8128746e+01	-5.5953779e+00	-1.6079640e+02	3.2033392e+02	-7.7113556e+02	-7.2198291e+02	-6.0150031e+02	4.0007776e+02	2.3462741e+02	-1.5690797e+02	-3.7770190e+02	-2.1559444e+02	2.8219729e+03	-1.3202355e+03	2.2205635e+03
2.9520245e+02	-3.1021213e+02	3.9839700e+02	2.5733395e+02	-1.8308321e+02	2.7785022e+02	5.1905182e+02	1.8755315e+02	-4.6229382e+02	-4.6945435e+02	-3.8056161e+02	-4.2310959e+02	-3.2987286e+02	1.0457056e+03	-1.0890120e+02	1.0218953e+03	-2.3422624e+02	2.4430903e+03	6.9107629e+02	-1.1049972e+03
-2.9095117e+02	-1.9280348e+02	4.9223386e+02	1.9302661e+02	2.4408400e+02	5.2656866e+02	1.8243297e+02	1.4637833e+02	-6.6067651e+02	-6.6490997e+02	-4.7348437e+00	-2.4747745e+02	-3.1777289e+02	1.2795657e+03	4.4743355e+01	1.3325309e+03	-3.0993964e+02	2.7358110e+03	4.2488950e+02	-1.5954084e+03
5.7029591e+01	1.8195317e+02	5.7348944e+02	-3.8246925e+01	2.8121359e+02	2.8788260e+02	-3.4257455e+00	7.9755127e+01	-7.1044391e+02	2.8286398e+02	7.9009381e+02	4.0587439e+02	7.4826447e+01	8.8060730e+01	6.3258191e+02	-5.0567484e+02	-9.8218164e+00	2.2918455e+03	-1.5047725e+03	-5.6584067e+03
-3.0181180e+02	-2.8806564e+02	5.7568243e+02	2.8085989e+02	3.0382156e+02	5.0461688e+02	1.7420715e+02	3.0885559e+02	-8.1137482e+02	-5.8272736e+02	-1.2178876e+02	-4.9714456e+02	-3.9794254e+02	1.1910913e+03	-1.2839275e+02	1.2770050e+03	-3.9452737e+02	2.5312683e+03	2.7307614e+02	-1.5848616e+03
3.6064331e+02	1.9378658e+02	-1.0388125e+03	-6.2377167e+02	-3.4620380e+02	3.8800833e+02	2.2114240e+02	-2.5470528e+02	9.1526099e+02	-7.8029480e+02	2.5904691e+02	4.5379395e+02	-4.5887749e+01	1.4367574e+03	-1.6195787e+01	1.0113076e+03	2.9992670e+02	2.7023774e+03	1.1978715e+03	-5.7992303e+02
6.1244287e+02	-2.6664200e+01	4.0714093e+02	1.4422220e+02	-1.7854358e+02	-3.0828952e+02	3.6679895e+02	1.0315491e+02	-7.4823889e+02	-4.6922662e+02	-5.8724847e+02	-9.3930731e+02	-8.6038019e+02	6.1312256e+02	-6.8570227e+02	3.4185202e+02	-2.1890063e+02	2.2545105e+03	-5.2944040e+00	-1.1572017e+03
-4.4077656e+01	-5.3598914e+02	1.3670538e+02	6.6072839e+02	-1.1298395e+02	-5.3298145e+02	-3.9448779e+02	7.2552136e+02	4.7277431e+00	1.0974431e+02	-8.2090042e+01	-3.7533182e+02	-1.2883696e+03	1.0966069e+03	-2.5542876e+02	1.8178270e+02	1.2686367e+03	2.5845833e+03	7.5478094e+02	-9.3577576e+02
4.5327161e+02	1.8246637e+02	3.2816544e+02	2.1973286e+01	1.9428311e+02	3.7723114e+02	1.8499542e+02	-5.0062689e+02	9.1946289e+01	6.5603937e+02	2.9346887e+02	2.7366565e+02	3.9359747e+02	6.8848572e+01	-5.4545850e+02	4.5237143e+02	6.2127856e+02	9.1551651e+01	-2.8848110e+03	2.0914011e+02
1.4231315e+01	-6.3587866e+02	-3.2181430e+02	1.1927220e+00	-1.9155585e+02	1.0529702e+02	2.5010054e+02	1.4219345e+02	2.1038770e+02	1.1659267e+02	8.6863666e+02	8.9167810e+02	3.6870834e+02	-1.8643248e+02	-8.5862585e+02	1.2326510e+03	2.4680476e+02	-1.6072485e+03	-1.9356791e+03	-1.0884297e+02
-9.9078491e+01	1.4653342e+02	1.3663370e+02	1.1924699e+02	-3.6995627e+02	-6.4335129e+01	4.2359641e+02	2.5531232e+02	3.7517694e+02	-4.6160486e+02	8.5053198e+02	2.9938644e+02	2.8058714e+01	3.7409595e+02	-6.1148541e+02	9.7832062e+02	3.8307892e+02	-2.1269705e+03	-1.5875054e+03	-4.1282730e+02
2.1306769e+02	-3.7275259e+02	5.1443408e+02	-1.0580915e+01	-1.7113303e+02	2.7430698e+02	-6.2822363e+02	-5.4552203e+02	-3.0959192e+02	3.5869556e+02	2.4907314e+02	6.6136237e+02	2.7707074e+02	4.0543118e+01	-2.6322912e+01	9.8395312e+02	7.1463446e+02	9.4975075e+01	-2.4911135e+03	2.1576589e+03
-6.2760796e+01	-3.9938232e+02	-2.7812994e+01	-1.4763898e+02	-1.8196745e+02	-1.6178178e+02	3.1268155e+02	1.4930927e+01	1.8259535e+02	-1.9856339e+02	7.8280219e+02	5.9043182e+02	4.9420178e+02	3.2790689e+02	-1.2128016e+03	1.1090492e+03	3.0918597e+02	-1.6794557e+03	-1.9861151e+03	1.6458890e+02
-9.7029114e+01	-3.6481781e+02	1.3962253e+02	-1.9947139e+02	-1.6217319e+02	-6.6923477e+01	3.8549768e+02	5.4525417e-01	9.8662910e+01	-2.1578745e+02	8.3343457e+02	5.7463885e+02	4.1815152e+02	4.6999854e+02	-1.1151520e+03	1.2161530e+03	3.6175095e+02	-1.7726963e+03	-1.8622526e+03	-7.2667775e+00
-3.2058560e+02	-1.4173946e+02	1.4718224e+02	-3.2868051e+02	6.3911983e+01	3.1075388e+02	2.4468367e+02	7.4931732e+01	-7.3475693e+01	3.3972128e+02	8.1998383e+02	5.3845618e+02	6.9174171e+01	-1.8252455e+02	-5.5517471e+01	-5.5332159e+02	5.2981769e+02	5.1073349e+02	-2.8099949e+03	-5.7120347e+03
1.9278986e+02	7.2466736e+01	-1.6054340e+02	2.7723438e+01	-2.7103979e+02	-1.1840473e+02	1.3919296e+02	-8.2368433e+02	-9.2793322e+00	3.9235843e+02	5.2663757e+02	4.6727231e+02	8.9987610e+01	6.5649139e+02	-6.5447870e+02	4.6516043e+02	8.0670740e+02	-1.8960001e+03	-1.7027925e+03	-4.1810509e+01
1.9442094e+02	-4.4604126e+02	-4.9722179e+01	-2.3905782e+02	-3.2149194e+02	-4.0232104e+02	4.1814304e+02	8.0099167e+01	2.5344003e+02	-2.2275163e+02	6.4103479e+02	4.0576953e+02	2.9114508e+02	3.2695526e+02	-9.5188000e+02	1.0009445e+03	4.4106430e+02	-1.7457719e+03	-1.5042266e+03	2.1108036e+01
8.8692818e+01	-3.8272211e+02	2.2421793e+02	-4.6413055e+02	3.3792084e+02	4.0444559e+02	4.2372714e+02	-2.9423398e+02	-3.0692322e+02	-7.9364090e+01	1.1012085e+03	2.7138773e+02	1.3179546e+02	5.5283673e+02	-8.1645099e+02	1.2007291e+03	2.6287534e+02	-1.5311969e+03	-1.7425330e+03	-6.0420380e+02
1.9398938e+02	-1.9280893e+02	1.7066416e+01	-9.5020988e+01	-1.3712604e+02	3.0102156e+01	3.9596799e+02	-2.4552074e+02	2.2818633e+02	1.8322084e+02	8.5862646e+02	4.8643304e+02	1.1402866e+02	6.1554211e+02	-1.0004850e+03	7.5017578e+02	4.2916504e+02	-1.8141404e+03	-1.7163766e+03	-2.2749785e+02
1.6783398e+02	3.5058086e+01	8.9073112e+01	3.2961862e+02	4.8466357e+02	-3.0328723e+02	1.1569716e+03	2.0181769e+02	1.3331301e+03	7.7611639e+02	-1.2744493e+03	-1.5805640e+03	1.3329001e+03	3.0212808e+02	-4.4956534e+02	-4.9927121e+02	2.8712292e+02	7.0940515e+02	-2.0568203e+03	2.9269771e+03
-5.8109112e+01	-6.5877869e+01	-4.8741278e+02	-1.0641277e+02	-1.2792135e+02	2.9610431e+02	-3.9981482e+02	5.9370660e+02	1.5045485e+02	-3.9499017e+02	2.2359163e+02	-9.5234589e+02	5.7130322e+02	-7.9002094e+02	-2.9627350e+02	-9.0603918e+02	-6.9891174e+02	-3.9186777e+02	-6.8856744e+02	-1.7848309e+03
-1.0213509e+02	1.7666698e+02	-1.9758884e+02	4.1924002e+02	-1.2641053e+02	8.8333534e+01	-6.5692950e+02	5.7163910e+02	2.9095456e+02	-2.5056447e+02	5.5550653e+02	-9.6725177e+02	6.5736078e+02	-5.8412354e+02	-2.2656116e+02	-9.9863763e+02	-1.0799904e+03	-3.2631857e+02	-1.0393075e+03	-1.7038120e+03
-5.3702875e+02	-5.5589349e+02	3.8285278e+02	-8.8303424e+02	9.5188499e+01	-6.5808551e+02	5.5373505e+02	1.4333695e+03	8.0628009e+02	1.2479909e+02	2.7556778e+02	-1.0850624e+03	1.2145498e+03	3.9168155e+02	-2.0804797e+02	9.0134851e+02	-4.9722070e+02	1.3390538e+03	-1.0409919e+03	4.4326240e+03
-2.4426660e+02	-3.8670471e+01	-4.1911386e+02	4.8136106e+00	-1.3495634e+02	1.9921604e+01	-6.2151483e+02	4.0309872e+02	2.8499854e+00	-2.6437927e+02	1.8530154e+02	-9.5109674e+02	6.9765308e+02	-2.4036417e+02	-3.3971402e+02	-1.0274641e+03	-1.0295604e+03	-3.0922214e+02	-7.2259644e+02	-1.5328484e+03
-2.5556284e+02	3.3118286e+01	-4.3481259e+02	-9.2930656e+01	-3.2068565e+01	1.1255650e+02	-5.9582617e+02	3.6720938e+02	2.6222902e+01	-2.9039993e+02	1.8413438e+02	-9.1801141e+02	6.7199731e+02	-3.5503531e+02	-4.1798401e+02	-1.0841582e+03	-9.5422534e+02	-3.0740121e+02	-6.3761401e+02	-1.4964097e+03
-8.6092812e+01	-1.0227754e+03	3.8550171e+02	2.5541849e+02	-9.7723358e+02	-5.4766394e+02	7.2256134e+02	-1.8626817e+02	1.1021833e+03	-4.2342014e+02	-1.6873197e+03	-2.2578963e+02	2.1709731e+02	-8.3308380e+02	2.6928726e+02	-9.5829828e+02	1.4969752e+03	6.8319135e+02	-1.2291095e+03	-3.2622166e+03
-1.2112226e+02	-2.0550146e+02	-1.4477742e+02	-1.0571470e+01	-3.1791760e+02	2.0543639e+02	-2.9835089e+02	3.1441656e+02	1.0528239e+01	-3.5091977e+02	1.3549165e+02	-8.8799280e+02	3.6477631e+02	-3.9801306e+02	-6.6749687e+01	-9.0846277e+02	-8.1134680e+02	-2.4823090e+02	-4.1468069e+02	-1.7190844e+03
-3.2619525e+02	1.9163073e+01	-5.6601978e+02	1.9574330e+02	1.9355910e+02	-1.9847654e+01	-4.2013315e+02	1.3143523e+02	1.8675848e+02	-7.5918480e+01	3.7411273e+02	-9.7774811e+02	9.2926312e+02	-5.5968395e+01	-8.4665729e+02	-1.3688883e+03	-1.0938682e+03	-2.5937817e+02	-1.3769858e+03	-1.3090032e+03
-2.7256315e+01	4.5855633e+01	-2.3579547e+02	2.9920615e+02	1.4616782e+02	-3.0766849e+02	2.4738571e+02	-1.2544398e+02	-3.9183463e+02	-5.9832965e+02	3.1211148e+02	-7.5152008e+02	2.0997826e+02	-2.5815854e+02	-1.1561945e+03	-9.3322858e+02	-1.1978202e+03	-5.0613269e+02	-7.2827911e+02	-1.9618816e+03
-1.5274318e+02	1.1957629e+02	-3.2248688e+02	3.3782568e+02	-2.8518827e+01	1.2650718e+02	-4.3870291e+02	1.5999763e+02	1.3533414e+02	-5.8160919e+02	4.2070789e+02	-8.3809607e+02	1.4707140e+02	-4.2963568e+02	-4.7694775e+02	-7.1814648e+02	-9.5931464e+02	-2.9337433e+02	-1.3758676e+03	-1.9423746e+03
7.0099176e+02	2.7498669e+02	-2.1554427e+02	-2.7226370e+02	-2.5422928e+01	-6.5612006e+02	7.1899084e+02	-2.6144418e+02	7.5905322e+02	2.7817545e+02	-3.7420068e+02	-4.6160159e+02	-6.6033466e+02	-2.9550500e+02	-6.6777240e+02	-2.7023792e+02	-1.8848199e+03	-4.9693909e+02	-3.1237213e+02	-3.1294548e+03
4.3043411e+02	5.0914970e+01	-2.3861845e+02	6.9978772e+02	3.3163246e+01	-1.6795208e+01	-7.7803845e+02	-2.9755592e+01	7.1595923e+02	9.1014258e+02	-5.1487762e+01	-1.8308859e+02	1.6452261e+02	1.0270366e+02	1.6437495e+02	1.2541639e+03	-2.1311516e+03	-2.2026719e+03	1.0482719e+03	-2.4839229e+03
2.7506482e+02	8.4180193e+00	5.8541461e+02	5.3007800e+02	-2.7266214e+02	1.8208141e+02	-6.0079034e+02	9.5027771e+01	9.5303070e+02	3.7284412e+02	2.9726240e+01	-7.6872693e+02	-4.6697574e+02	-3.9218800e+01	5.7151318e+02	8.5044275e+02	-2.2771221e+03	-2.3685327e+03	1.5177087e+03	-1.7264735e+03
7.3869850e+01	1.9601751e+01	-1.6355667e+02	8.6611008e+01	-7.5834045e+02	-4.8994470e+02	-2.7737009e+02	-1.0041781e+03	2.4153911e+02	1.3273708e+02	-4.3129453e+02	1.3483112e+01	-6.3641614e+02	-1.0010320e+01	6.6540833e+02	-4.3435672e+02	-1.9248121e+03	6.4234314e+01	-1.1040442e+03	-3.2603604e+03
3.4273132e+01	-1.1195858e+02	2.5672235e+02	-7.4521765e+02	2.3771733e+02	3.4900995e+02	4.8335056e+02	1.5835912e+02	4.7015131e+02	7.0562640e+02	-7.2296552e+02	-3.0096518e+02	-1.3606781e+03	2.1248865e+02	6.8349890e+02	3.3468024e+02	-1.0502756e+03	-1.6415181e+03	2.1704915e+03	-1.5722928e+03
3.1228808e-01	3.0277739e+01	2.0514113e+02	-7.9509479e+02	3.1753757e+02	4.0814349e+02	4.3783597e+02	1.5842061e+02	4.2756012e+02	7.4140570e+02	-6.3242194e+02	-2.8927075e+02	-1.5068647e+03	2.0582199e+02	5.2794910e+02	8.6810852e+01	-7.2106879e+02	-1.6399816e+03	2.2476113e+03	-1.4307146e+03
-7.7819145e+01	-1.4194154e+02	2.9182602e+02	-6.1019250e+02	9.7410272e+02	9.9958153e+01	-9.1882805e+01	8.3248267e+02	-4.2978247e+02	6.4253308e+02	6.0580182e+02	-1.1128390e+02	-7.2996643e+02	-3.8176874e+02	-2.8252541e+01	-2.6756348e+02	-1.2953872e+03	1.3888625e+02	-9.1346326e+02	-6.6516206e+03
